,benchmark,label,runtime,runtime_label,error,error_label
394,lulesh,FAIL,9999.0,0,,0
395,lulesh,INVALID,13.562244,1, 4.3821823222629E-02,0
396,lulesh,FAIL,9999.0,0,,0
397,lulesh,VALID,16.7108962,0, 7.9978201029007E-05,1
398,lulesh,FAIL,9999.0,0,,0
399,lulesh,FAIL,9999.0,0,,0
400,lulesh,FAIL,9999.0,0,,0
401,lulesh,FAIL,9999.0,0,,0
402,lulesh,FAIL,9999.0,0,,0
403,lulesh,INVALID,23.012227,0, 2.0673318795161E-04,0
404,lulesh,FAIL,9999.0,0,,0
405,lulesh,INVALID,1.835093,1, 0.0000000000000E+00,0
406,lulesh,FAIL,9999.0,0,,0
407,lulesh,FAIL,9999.0,0,,0
408,lulesh,FAIL,9999.0,0,,0
409,lulesh,INVALID,15.903607,0, 4.4564466607994E-02,0
410,lulesh,FAIL,9999.0,0,,0
411,lulesh,FAIL,9999.0,0,,0
412,lulesh,FAIL,9999.0,0,,0
413,lulesh,INVALID,17.597425,0, 3.4170416993561E-02,0
414,lulesh,FAIL,9999.0,0,,0
415,lulesh,FAIL,9999.0,0,,0
416,lulesh,FAIL,9999.0,0,,0
417,lulesh,INVALID,13.023544,1, 2.4459676180413E-02,0
418,lulesh,FAIL,9999.0,0,,0
419,lulesh,VALID,15.2648436,0, 2.0794664351342E-05,1
420,lulesh,FAIL,9999.0,0,,0
421,lulesh,VALID,15.398455000000002,0, 3.2360398108722E-05,1
422,lulesh,FAIL,9999.0,0,,0
423,lulesh,INVALID,16.267166,0, 2.0537264936138E-04,0
424,lulesh,FAIL,9999.0,0,,0
425,lulesh,FAIL,9999.0,0,,0
426,lulesh,FAIL,9999.0,0,,0
427,lulesh,VALID,13.553993600000002,1, 4.4914506361238E-05,1
428,lulesh,FAIL,9999.0,0,,0
429,lulesh,VALID,16.3357646,0, 3.2360398108722E-05,1
430,lulesh,FAIL,9999.0,0,,0
431,lulesh,INVALID,18.311122,0, 3.8226375818340E-04,0
432,lulesh,FAIL,9999.0,0,,0
433,lulesh,VALID,18.627381399999997,0, 6.8487581302179E-05,1
434,lulesh,FAIL,9999.0,0,,0
435,lulesh,VALID,17.66873,0, 7.9978201029007E-05,1
436,lulesh,FAIL,9999.0,0,,0
437,lulesh,VALID,14.8060352,1, 3.2360398108722E-05,1
438,lulesh,FAIL,9999.0,0,,0
439,lulesh,INVALID,13.392294,1, 1.9670710698847E-03,0
440,lulesh,FAIL,9999.0,0,,0
441,lulesh,FAIL,9999.0,0,,0
442,lulesh,FAIL,9999.0,0,,0
443,lulesh,FAIL,9999.0,0,,0
444,lulesh,FAIL,9999.0,0,,0
445,lulesh,FAIL,9999.0,0,,0
446,lulesh,FAIL,9999.0,0,,0
447,lulesh,VALID,16.8589618,0, 3.1953670259099E-05,1
448,lulesh,FAIL,9999.0,0,,0
449,lulesh,INVALID,20.624996,0, 2.9043639915471E-04,0
450,lulesh,FAIL,9999.0,0,,0
451,lulesh,FAIL,9999.0,0,,0
452,lulesh,FAIL,9999.0,0,,0
453,lulesh,FAIL,9999.0,0,,0
454,lulesh,FAIL,9999.0,0,,0
455,lulesh,INVALID,5.75118,1, 0.0000000000000E+00,0
456,lulesh,FAIL,9999.0,0,,0
457,lulesh,FAIL,9999.0,0,,0
458,lulesh,FAIL,9999.0,0,,0
459,lulesh,INVALID,21.548967,0, 1.1289869755274E-02,0
460,lulesh,FAIL,9999.0,0,,0
461,lulesh,INVALID,23.245529,0, 3.5992273830971E-02,0
462,lulesh,FAIL,9999.0,0,,0
463,lulesh,INVALID,18.458005,0, 7.3291621993121E-04,0
464,lulesh,FAIL,9999.0,0,,0
465,lulesh,FAIL,9999.0,0,,0
466,lulesh,FAIL,9999.0,0,,0
467,lulesh,INVALID,13.57346,1, 2.0914291210374E-02,0
468,lulesh,FAIL,9999.0,0,,0
469,lulesh,INVALID,20.983884,0, 7.3987714893065E-02,0
470,lulesh,FAIL,9999.0,0,,0
471,lulesh,FAIL,9999.0,0,,0
472,lulesh,FAIL,9999.0,0,,0
473,lulesh,INVALID,16.271621,0, 5.4906657194681E+03,0
474,lulesh,FAIL,9999.0,0,,0
475,lulesh,INVALID,17.609073,0, 2.4459676180413E-02,0
476,lulesh,FAIL,9999.0,0,,0
477,lulesh,VALID,16.755565800000003,0, 1.5809811884537E-05,1
478,lulesh,FAIL,9999.0,0,,0
479,lulesh,VALID,15.806749400000001,0, 3.0635288567282E-05,1
480,lulesh,FAIL,9999.0,0,,0
481,lulesh,VALID,13.4152154,1, 3.2360398108722E-05,1
482,lulesh,FAIL,9999.0,0,,0
483,lulesh,INVALID,15.356043,0, 1.7075516734621E-04,0
484,lulesh,FAIL,9999.0,0,,0
485,lulesh,VALID,14.9073508,1, 6.5321411966579E-05,1
486,lulesh,FAIL,9999.0,0,,0
487,lulesh,FAIL,9999.0,0,,0
488,lulesh,FAIL,9999.0,0,,0
489,lulesh,VALID,13.755612199999998,1, 2.2060165065341E-05,1
490,lulesh,FAIL,9999.0,0,,0
491,lulesh,VALID,14.313576600000001,1, 3.8778549424023E-05,1
492,lulesh,FAIL,9999.0,0,,0
493,lulesh,VALID,14.172915800000002,1, 3.2360398108722E-05,1
494,lulesh,FAIL,9999.0,0,,0
495,lulesh,INVALID,15.102445,1, 1.9383046674193E-04,0
496,lulesh,FAIL,9999.0,0,,0
497,lulesh,INVALID,18.309258,0, 3.6890259434585E-04,0
498,lulesh,FAIL,9999.0,0,,0
499,lulesh,VALID,16.2628018,0, 5.3124262194615E-05,1
500,lulesh,FAIL,9999.0,0,,0
501,lulesh,VALID,14.54881,1, 8.4187269749236E-05,1
502,lulesh,FAIL,9999.0,0,,0
503,lulesh,VALID,14.6697116,1, 9.4725655799266E-06,1
504,lulesh,FAIL,9999.0,0,,0
505,lulesh,VALID,13.150651,1, 3.2360398108722E-05,1
506,lulesh,FAIL,9999.0,0,,0
507,lulesh,INVALID,12.983891,1, 2.4959686274656E-02,0
508,lulesh,FAIL,9999.0,0,,0
509,lulesh,FAIL,9999.0,0,,0
510,lulesh,FAIL,9999.0,0,,0
511,lulesh,FAIL,9999.0,0,,0
512,lulesh,FAIL,9999.0,0,,0
513,lulesh,FAIL,9999.0,0,,0
514,lulesh,FAIL,9999.0,0,,0
515,lulesh,INVALID,13.424446,1, 2.1240267574684E+02,0
516,lulesh,FAIL,9999.0,0,,0
517,lulesh,INVALID,14.147801,1, 2.4867573920493E+02,0
518,lulesh,FAIL,9999.0,0,,0
519,lulesh,VALID,13.305476200000001,1, 3.4227139622089E-05,1
520,lulesh,FAIL,9999.0,0,,0
521,lulesh,VALID,13.257033400000001,1, 4.3696174543584E-05,1
522,lulesh,FAIL,9999.0,0,,0
523,lulesh,INVALID,13.369536,1, 1.4850837578706E-04,0
524,lulesh,FAIL,9999.0,0,,0
525,lulesh,FAIL,9999.0,0,,0
526,lulesh,FAIL,9999.0,0,,0
527,lulesh,FAIL,9999.0,0,,0
528,lulesh,FAIL,9999.0,0,,0
529,lulesh,VALID,13.4069468,1, 5.9017438616138E-05,1
530,lulesh,FAIL,9999.0,0,,0
531,lulesh,INVALID,15.214035,0, 5.5690108107228E-02,0
532,lulesh,FAIL,9999.0,0,,0
533,lulesh,VALID,11.2749856,1, 6.1646691129624E-07,1
534,lulesh,FAIL,9999.0,0,,0
535,lulesh,INVALID,13.268182,1, 2.5013967374548E-02,0
536,lulesh,FAIL,9999.0,0,,0
537,lulesh,INVALID,13.468948,1, 9.0342515525208E-03,0
538,lulesh,FAIL,9999.0,0,,0
539,lulesh,INVALID,13.231837,1, 4.3938770505065E-02,0
540,lulesh,FAIL,9999.0,0,,0
541,lulesh,INVALID,13.245799,1, 2.4839863118814E-02,0
542,lulesh,FAIL,9999.0,0,,0
543,lulesh,INVALID,13.002409,1, 3.4449448321539E-04,0
544,lulesh,FAIL,9999.0,0,,0
545,lulesh,VALID,13.216466800000001,1, 6.6515123762656E-05,1
546,lulesh,FAIL,9999.0,0,,0
547,lulesh,FAIL,9999.0,0,,0
548,lulesh,FAIL,9999.0,0,,0
549,lulesh,INVALID,13.06587,1, 2.0067525331456E-02,0
550,lulesh,FAIL,9999.0,0,,0
551,lulesh,INVALID,13.231102,1, 1.0532082717532E-02,0
552,lulesh,FAIL,9999.0,0,,0
553,lulesh,INVALID,13.287561,1, 8.9315445211469E-04,0
554,lulesh,FAIL,9999.0,0,,0
555,lulesh,VALID,13.023844399999998,1, 2.2996673578746E-06,1
556,lulesh,FAIL,9999.0,0,,0
557,lulesh,FAIL,9999.0,0,,0
558,lulesh,FAIL,9999.0,0,,0
